Auction_ID,Product_Name,Lot,Bidder_ID,Start_Price,Bid_Amount,Bid_Time,Auction_Start,Auction_End,Bid_Winner,Fraudulent
337878,Home Theater System,3,22009,35752.94,49547.59,2016-12-09 13:32:00,2016-12-09 11:14:00,2016-12-12 11:14:00,22009.0,1
297650,Scooter Helmet,3,45234,2677.83,2857.71,2016-08-02 10:28:00,2016-08-02 09:55:00,2016-08-05 09:55:00,,0
532198,Office Chair,1,9549,10256.74,13783.35,2016-06-28 12:28:00,2016-06-28 11:14:00,2016-06-30 11:14:00,9549.0,0
985215,Digital Camera,3,5077,58543.2,69631.4,2016-09-21 12:52:00,2016-09-21 11:45:00,2016-09-27 11:45:00,5077.0,0
511829,Power Tools,2,46274,5772.56,6320.35,2016-08-28 10:16:00,2016-08-28 09:47:00,2016-09-02 09:47:00,,0
134786,Office Chair,2,23839,7362.1,9888.57,2016-10-09 11:40:00,2016-10-09 11:20:00,2016-10-14 11:20:00,23839.0,0
886895,Tablet,1,28457,22671.16,29278.86,2016-10-03 14:34:00,2016-10-03 11:38:00,2016-10-06 11:38:00,28457.0,0
426580,Office Chair,2,20486,13986.88,21982.8,2016-02-16 09:57:00,2016-02-16 09:39:00,2016-02-17 09:39:00,20486.0,1
865761,Tablet,3,20737,9098.54,11597.32,2016-01-16 13:34:00,2016-01-16 11:43:00,2016-01-22 11:43:00,20737.0,0
870988,Used Smartphone,1,28611,16239.92,18334.55,2016-04-12 09:37:00,2016-04-12 09:21:00,2016-04-18 09:21:00,28611.0,0
673061,Digital Camera,3,39149,66424.85,88851.19,2016-01-16 12:16:00,2016-01-16 10:37:00,2016-01-17 10:37:00,39149.0,1
520528,Air Conditioner,2,17541,61832.67,82033.64,2016-04-15 12:08:00,2016-04-15 11:39:00,2016-04-20 11:39:00,17541.0,0
792749,Power Tools,3,23849,12484.21,15255.34,2016-04-03 12:11:00,2016-04-03 11:31:00,2016-04-04 11:31:00,23849.0,1
984274,Used Smartphone,3,9094,21173.56,33046.48,2016-01-04 12:08:00,2016-01-04 10:03:00,2016-01-06 10:03:00,9094.0,1
879134,Refrigerator,1,16176,26756.27,32107.84,2016-12-19 12:08:00,2016-12-19 11:01:00,2016-12-24 11:01:00,16176.0,0
798438,Used Smartphone,2,12528,37604.3,58265.66,2016-09-14 13:05:00,2016-09-14 10:21:00,2016-09-15 10:21:00,12528.0,1
295695,Air Conditioner,1,21233,48056.8,60146.97,2016-10-03 12:45:00,2016-10-03 10:49:00,2016-10-04 10:49:00,21233.0,0
744147,Digital Camera,3,25962,22558.1,28085.54,2016-10-06 11:20:00,2016-10-06 11:14:00,2016-10-12 11:14:00,25962.0,0
775657,Washing Machine,3,8750,15115.3,18394.02,2016-01-13 13:44:00,2016-01-13 10:58:00,2016-01-18 10:58:00,8750.0,0
383797,LED TV,1,24010,68337.95,94967.26,2016-01-21 13:49:00,2016-01-21 11:14:00,2016-01-23 11:14:00,24010.0,1
348693,Used Smartphone,1,37166,12017.49,14627.55,2016-11-13 10:14:00,2016-11-13 09:50:00,2016-11-14 09:50:00,37166.0,1
741476,Office Chair,2,47570,7652.14,9316.6,2016-09-15 14:43:00,2016-09-15 11:54:00,2016-09-19 11:54:00,47570.0,1
999529,Laptop,2,38366,72884.71,87652.34,2016-10-10 13:14:00,2016-10-10 11:04:00,2016-10-13 11:04:00,38366.0,1
127169,Scooter Helmet,1,41015,7429.73,9664.26,2016-02-17 10:44:00,2016-02-17 09:28:00,2016-02-22 09:28:00,41015.0,0
441733,Refrigerator,3,10008,13481.16,16735.44,2016-02-27 12:57:00,2016-02-27 11:02:00,2016-02-28 11:02:00,10008.0,1
877704,Office Chair,1,7734,7772.28,9627.14,2016-10-18 11:53:00,2016-10-18 10:32:00,2016-10-22 10:32:00,7734.0,0
972662,Home Theater System,3,34919,27020.61,41889.53,2016-02-13 12:57:00,2016-02-13 10:53:00,2016-02-19 10:53:00,34919.0,1
962417,Scooter Helmet,2,31254,5963.01,7835.95,2016-09-18 13:21:00,2016-09-18 10:25:00,2016-09-21 10:25:00,31254.0,1
277028,Washing Machine,3,45898,29200.0,37006.04,2016-03-14 10:30:00,2016-03-14 09:47:00,2016-03-20 09:47:00,45898.0,0
505396,Refrigerator,1,17222,18224.8,19540.68,2016-12-17 11:17:00,2016-12-17 10:41:00,2016-12-21 10:41:00,,0
231459,Electric Guitar,2,48870,44160.56,53228.62,2016-01-22 11:01:00,2016-01-22 10:16:00,2016-01-28 10:16:00,48870.0,1
665260,Digital Camera,3,31705,37924.12,51023.13,2016-09-01 10:01:00,2016-09-01 09:21:00,2016-09-04 09:21:00,31705.0,1
791988,LED TV,3,12816,66297.32,86272.77,2016-10-13 11:54:00,2016-10-13 09:33:00,2016-10-14 09:33:00,12816.0,0
334434,Power Tools,1,36154,15296.37,16639.19,2016-08-11 12:57:00,2016-08-11 09:58:00,2016-08-17 09:58:00,,0
833784,Power Tools,1,35653,12108.79,14386.35,2016-04-24 13:42:00,2016-04-24 11:40:00,2016-04-29 11:40:00,35653.0,0
303346,Electric Guitar,1,33985,26543.78,29568.82,2016-08-29 09:39:00,2016-08-29 09:35:00,2016-08-31 09:35:00,33985.0,0
948193,Laptop,3,17727,67440.09,85260.82,2016-02-13 13:02:00,2016-02-13 10:37:00,2016-02-15 10:37:00,17727.0,0
800002,Microwave Oven,1,35172,11699.04,14693.88,2016-03-24 11:55:00,2016-03-24 11:01:00,2016-03-29 11:01:00,35172.0,1
538705,Scooter Helmet,1,18387,3127.85,4103.64,2016-08-18 12:02:00,2016-08-18 10:20:00,2016-08-23 10:20:00,18387.0,0
672816,Washing Machine,1,44156,16392.73,24943.94,2016-04-16 10:51:00,2016-04-16 10:36:00,2016-04-18 10:36:00,44156.0,1
679157,Microwave Oven,1,44943,20430.93,28259.53,2016-05-02 10:55:00,2016-05-02 10:44:00,2016-05-03 10:44:00,44943.0,1
519181,Refrigerator,1,25887,14521.1,19289.33,2016-03-19 11:29:00,2016-03-19 10:39:00,2016-03-22 10:39:00,25887.0,0
661414,Microwave Oven,1,12855,13622.08,14454.51,2016-09-11 13:23:00,2016-09-11 10:58:00,2016-09-15 10:58:00,,0
953295,Washing Machine,3,31697,12761.68,20378.69,2016-01-21 12:49:00,2016-01-21 10:31:00,2016-01-22 10:31:00,31697.0,1
547832,Scooter Helmet,2,44446,5175.7,6063.11,2016-02-20 11:27:00,2016-02-20 10:31:00,2016-02-21 10:31:00,44446.0,0
206591,Microwave Oven,1,35144,23564.92,30371.79,2016-10-17 11:28:00,2016-10-17 11:08:00,2016-10-19 11:08:00,35144.0,0
408145,Scooter Helmet,2,6510,6809.57,8628.39,2016-12-09 13:21:00,2016-12-09 11:03:00,2016-12-15 11:03:00,6510.0,0
293360,Air Conditioner,3,36407,38933.51,58207.82,2016-06-07 10:49:00,2016-06-07 10:02:00,2016-06-13 10:02:00,36407.0,1
539560,Air Conditioner,1,23538,66840.2,95808.29,2016-01-18 13:45:00,2016-01-18 11:41:00,2016-01-24 11:41:00,23538.0,1
124983,Refrigerator,1,49171,14490.01,19229.67,2016-09-26 13:33:00,2016-09-26 11:27:00,2016-09-27 11:27:00,49171.0,1
280727,Air Conditioner,2,44799,25868.21,34180.66,2016-05-10 11:36:00,2016-05-10 09:42:00,2016-05-15 09:42:00,44799.0,0
411482,Air Conditioner,2,32810,61414.86,72042.97,2016-03-21 11:32:00,2016-03-21 10:00:00,2016-03-27 10:00:00,32810.0,0
636984,Washing Machine,3,49185,45750.5,63116.54,2016-01-24 10:52:00,2016-01-24 10:24:00,2016-01-29 10:24:00,49185.0,1
487194,LED TV,1,29797,47126.29,60804.13,2016-07-01 10:40:00,2016-07-01 09:51:00,2016-07-07 09:51:00,29797.0,1
252797,Electric Guitar,3,9011,33610.99,40327.36,2016-11-15 11:54:00,2016-11-15 10:21:00,2016-11-17 10:21:00,9011.0,0
742772,Electric Guitar,2,19516,18335.19,24308.81,2016-03-31 12:18:00,2016-03-31 09:48:00,2016-04-05 09:48:00,19516.0,0
305079,Tablet,2,46363,19290.0,23394.4,2016-10-28 14:29:00,2016-10-28 11:44:00,2016-11-02 11:44:00,46363.0,0
142953,Laptop,1,30528,21189.22,26900.56,2016-01-23 10:04:00,2016-01-23 09:27:00,2016-01-25 09:27:00,30528.0,0
988121,Home Theater System,1,46717,26527.5,39032.63,2016-03-03 11:41:00,2016-03-03 10:40:00,2016-03-08 10:40:00,46717.0,1
105871,Tablet,3,45338,27921.36,40015.2,2016-05-30 12:31:00,2016-05-30 11:45:00,2016-06-04 11:45:00,45338.0,1
987055,Air Conditioner,2,45999,21920.24,29791.41,2016-11-13 13:31:00,2016-11-13 11:14:00,2016-11-18 11:14:00,45999.0,1
476042,Scooter Helmet,1,18517,4657.38,5207.37,2016-09-12 12:23:00,2016-09-12 09:35:00,2016-09-15 09:35:00,18517.0,0
634447,Power Tools,3,41047,9793.68,15479.67,2016-09-10 11:41:00,2016-09-10 10:12:00,2016-09-16 10:12:00,41047.0,1
610232,Power Tools,1,8358,16870.92,22299.7,2016-05-06 12:33:00,2016-05-06 11:36:00,2016-05-07 11:36:00,8358.0,1
244913,Air Conditioner,1,49552,28717.77,38834.66,2016-05-26 13:17:00,2016-05-26 11:13:00,2016-05-31 11:13:00,49552.0,1
559261,Tablet,1,49632,20407.26,27524.3,2016-07-01 10:17:00,2016-07-01 09:13:00,2016-07-07 09:13:00,49632.0,0
791012,Used Smartphone,2,28534,39062.89,45203.67,2016-07-10 12:01:00,2016-07-10 11:15:00,2016-07-13 11:15:00,28534.0,0
207287,Laptop,3,12634,69340.84,108935.02,2016-04-05 11:39:00,2016-04-05 11:24:00,2016-04-11 11:24:00,12634.0,1
659786,Laptop,1,24362,73570.95,104021.26,2016-06-07 11:53:00,2016-06-07 09:11:00,2016-06-13 09:11:00,24362.0,1
743160,Microwave Oven,2,10212,21179.24,26488.15,2016-12-17 11:22:00,2016-12-17 09:54:00,2016-12-20 09:54:00,10212.0,1
552889,Microwave Oven,1,27418,11664.71,15234.12,2016-02-28 13:46:00,2016-02-28 10:48:00,2016-03-05 10:48:00,27418.0,0
683969,Air Conditioner,1,15985,66549.34,100110.19,2016-05-28 11:28:00,2016-05-28 10:31:00,2016-05-30 10:31:00,15985.0,1
384803,Home Theater System,1,9464,48376.28,52669.82,2016-11-26 11:49:00,2016-11-26 10:41:00,2016-12-01 10:41:00,,0
690605,Washing Machine,2,13188,34876.08,41373.25,2016-03-02 10:29:00,2016-03-02 09:27:00,2016-03-06 09:27:00,13188.0,0
675461,Air Conditioner,2,27060,39972.77,52865.45,2016-01-04 10:59:00,2016-01-04 10:54:00,2016-01-09 10:54:00,27060.0,1
880993,Washing Machine,2,33003,12594.46,15880.08,2016-09-15 12:25:00,2016-09-15 10:58:00,2016-09-16 10:58:00,33003.0,1
312292,Electric Guitar,3,18610,55915.58,81185.43,2016-10-16 12:10:00,2016-10-16 11:06:00,2016-10-17 11:06:00,18610.0,1
241839,Washing Machine,1,34879,37683.0,48490.61,2016-04-01 12:24:00,2016-04-01 10:11:00,2016-04-03 10:11:00,34879.0,1
266060,Home Theater System,2,11025,56858.44,85819.82,2016-04-08 12:20:00,2016-04-08 10:23:00,2016-04-13 10:23:00,11025.0,1
425676,Washing Machine,3,47547,34303.82,41359.98,2016-08-23 11:51:00,2016-08-23 10:32:00,2016-08-27 10:32:00,47547.0,1
807413,Tablet,2,23586,20611.31,28387.1,2016-09-21 10:39:00,2016-09-21 09:41:00,2016-09-24 09:41:00,23586.0,1
232257,Electric Guitar,1,29457,56937.38,65399.59,2016-08-18 13:26:00,2016-08-18 10:54:00,2016-08-23 10:54:00,29457.0,0
464098,Microwave Oven,2,5217,10187.81,15292.12,2016-10-22 11:12:00,2016-10-22 10:27:00,2016-10-23 10:27:00,5217.0,1
215814,Washing Machine,2,38390,32985.79,44521.46,2016-12-13 13:47:00,2016-12-13 11:45:00,2016-12-17 11:45:00,38390.0,0
948596,Air Conditioner,3,5283,61795.4,90630.3,2016-04-12 11:13:00,2016-04-12 10:22:00,2016-04-13 10:22:00,5283.0,1
217185,Laptop,2,29836,52831.68,60567.43,2016-11-28 09:40:00,2016-11-28 09:05:00,2016-12-01 09:05:00,29836.0,0
929094,Tablet,1,48463,28595.83,37363.57,2016-05-26 11:19:00,2016-05-26 11:14:00,2016-05-28 11:14:00,48463.0,0
402588,Air Conditioner,1,5874,36971.39,51412.94,2016-07-01 12:58:00,2016-07-01 10:23:00,2016-07-07 10:23:00,5874.0,1
811602,Electric Guitar,3,37387,34585.82,53369.1,2016-02-04 13:46:00,2016-02-04 11:06:00,2016-02-09 11:06:00,37387.0,1
902063,Scooter Helmet,2,41817,6835.31,8599.5,2016-05-14 13:30:00,2016-05-14 11:47:00,2016-05-19 11:47:00,41817.0,0
980168,Electric Guitar,1,32876,48869.51,57619.83,2016-10-07 13:49:00,2016-10-07 11:51:00,2016-10-08 11:51:00,32876.0,0
710233,Digital Camera,2,26284,23121.69,28726.66,2016-01-23 13:54:00,2016-01-23 11:21:00,2016-01-25 11:21:00,26284.0,0
724898,Microwave Oven,3,28666,19806.62,25355.07,2016-10-16 11:07:00,2016-10-16 09:42:00,2016-10-19 09:42:00,28666.0,0
525346,Used Smartphone,2,44198,30861.85,33425.03,2016-01-10 12:10:00,2016-01-10 09:44:00,2016-01-15 09:44:00,,0
768212,Home Theater System,2,44907,53545.61,70461.18,2016-03-21 10:56:00,2016-03-21 10:43:00,2016-03-25 10:43:00,44907.0,0
114901,Tablet,2,26797,30536.29,39214.57,2016-09-27 10:35:00,2016-09-27 10:35:00,2016-10-03 10:35:00,26797.0,1
129841,Washing Machine,3,44414,35705.11,51241.09,2016-09-06 12:04:00,2016-09-06 10:08:00,2016-09-08 10:08:00,44414.0,1
746436,Tablet,1,7420,21687.18,32361.37,2016-03-26 09:25:00,2016-03-26 09:03:00,2016-03-31 09:03:00,7420.0,1
941311,LED TV,3,38015,50871.24,61813.6,2016-04-12 14:17:00,2016-04-12 11:44:00,2016-04-16 11:44:00,38015.0,0
799900,Tablet,3,44546,29778.41,38095.54,2016-12-28 12:07:00,2016-12-28 11:19:00,2017-01-02 11:19:00,44546.0,1
172633,LED TV,1,23759,85448.53,93994.88,2016-12-18 12:34:00,2016-12-18 10:51:00,2016-12-20 10:51:00,23759.0,0
819273,Microwave Oven,2,12946,20420.17,23936.8,2016-02-20 12:50:00,2016-02-20 11:31:00,2016-02-22 11:31:00,12946.0,0
925122,Electric Guitar,3,44007,26635.66,30258.56,2016-09-06 11:48:00,2016-09-06 10:30:00,2016-09-12 10:30:00,44007.0,0
680659,Home Theater System,1,31058,55354.0,66764.66,2016-07-08 12:03:00,2016-07-08 09:15:00,2016-07-09 09:15:00,31058.0,0
727384,Washing Machine,2,22138,45622.31,69765.58,2016-04-14 13:02:00,2016-04-14 10:55:00,2016-04-20 10:55:00,22138.0,1
130361,Used Smartphone,3,14250,12099.64,18768.09,2016-05-25 10:51:00,2016-05-25 10:12:00,2016-05-30 10:12:00,14250.0,1
551971,Refrigerator,3,42578,59535.97,83668.09,2016-03-03 12:09:00,2016-03-03 10:07:00,2016-03-08 10:07:00,42578.0,1
417716,LED TV,2,10065,52432.33,59121.96,2016-03-04 13:00:00,2016-03-04 10:13:00,2016-03-05 10:13:00,10065.0,0
137988,Tablet,3,44351,30868.91,34102.01,2016-07-06 12:17:00,2016-07-06 11:22:00,2016-07-07 11:22:00,44351.0,0
883269,Air Conditioner,2,49180,21856.47,27395.93,2016-06-11 14:50:00,2016-06-11 11:52:00,2016-06-16 11:52:00,49180.0,0
921760,Scooter Helmet,1,19511,4718.57,6372.28,2016-11-20 10:36:00,2016-11-20 10:19:00,2016-11-26 10:19:00,19511.0,1
733510,Used Smartphone,2,21338,24048.87,31658.12,2016-05-17 13:21:00,2016-05-17 11:52:00,2016-05-19 11:52:00,21338.0,1
732325,Laptop,3,28576,74632.79,91218.79,2016-08-19 12:29:00,2016-08-19 11:37:00,2016-08-23 11:37:00,28576.0,1
965179,Office Chair,1,31604,8593.04,12359.73,2016-10-05 10:22:00,2016-10-05 09:24:00,2016-10-08 09:24:00,31604.0,1
915335,Used Smartphone,3,37216,22515.35,27503.49,2016-01-20 12:50:00,2016-01-20 11:03:00,2016-01-22 11:03:00,37216.0,1
990098,Microwave Oven,2,6940,16065.51,19657.39,2016-02-03 11:15:00,2016-02-03 09:12:00,2016-02-06 09:12:00,6940.0,1
198852,Tablet,3,10792,8810.46,10193.98,2016-09-26 11:20:00,2016-09-26 09:41:00,2016-09-30 09:41:00,10792.0,0
349345,Home Theater System,2,5740,47290.75,55892.76,2016-06-04 10:37:00,2016-06-04 10:12:00,2016-06-07 10:12:00,5740.0,0
536790,Air Conditioner,3,14951,53514.14,65560.02,2016-03-02 10:54:00,2016-03-02 10:23:00,2016-03-06 10:23:00,14951.0,0
747208,Scooter Helmet,3,33760,6012.72,6592.87,2016-01-17 12:45:00,2016-01-17 10:47:00,2016-01-21 10:47:00,,0
633579,Power Tools,2,12877,10459.25,12151.01,2016-11-15 10:44:00,2016-11-15 09:18:00,2016-11-21 09:18:00,12877.0,0
725374,Electric Guitar,1,32690,17785.9,26653.66,2016-05-29 13:38:00,2016-05-29 10:39:00,2016-05-30 10:39:00,32690.0,1
509129,Electric Guitar,1,44351,45591.28,49950.48,2016-01-07 13:58:00,2016-01-07 11:04:00,2016-01-13 11:04:00,,0
232994,Laptop,2,16303,76877.75,94024.18,2016-01-27 12:12:00,2016-01-27 09:59:00,2016-01-31 09:59:00,16303.0,1
507724,Power Tools,2,35500,9068.17,10251.13,2016-03-21 13:02:00,2016-03-21 10:08:00,2016-03-26 10:08:00,35500.0,0
285708,Microwave Oven,3,44146,24118.69,25565.59,2016-10-25 10:53:00,2016-10-25 09:51:00,2016-10-26 09:51:00,,0
219776,Microwave Oven,2,10783,14292.76,18632.46,2016-04-05 10:53:00,2016-04-05 10:00:00,2016-04-07 10:00:00,10783.0,0
795040,Refrigerator,2,29419,25905.98,28345.61,2016-05-24 12:00:00,2016-05-24 11:58:00,2016-05-27 11:58:00,,0
821838,Office Chair,3,30474,3049.85,4450.29,2016-05-18 11:00:00,2016-05-18 10:00:00,2016-05-19 10:00:00,30474.0,1
446710,Laptop,3,18971,47846.82,72990.59,2016-07-01 14:17:00,2016-07-01 11:50:00,2016-07-05 11:50:00,18971.0,1
175588,Electric Guitar,1,49525,51719.82,55219.18,2016-01-17 12:18:00,2016-01-17 09:52:00,2016-01-21 09:52:00,,0
652177,Washing Machine,3,48197,43727.61,55022.67,2016-03-01 13:09:00,2016-03-01 10:47:00,2016-03-02 10:47:00,48197.0,0
615621,Washing Machine,1,36271,34741.76,54988.88,2016-12-25 11:30:00,2016-12-25 10:50:00,2016-12-31 10:50:00,36271.0,1
791779,Microwave Oven,2,12251,19239.13,29622.66,2016-08-16 13:07:00,2016-08-16 11:58:00,2016-08-20 11:58:00,12251.0,1
712886,Scooter Helmet,1,29409,5725.67,7599.66,2016-09-19 10:46:00,2016-09-19 09:13:00,2016-09-25 09:13:00,29409.0,0
137750,Used Smartphone,3,46994,35483.26,37605.18,2016-02-02 10:28:00,2016-02-02 09:54:00,2016-02-07 09:54:00,,0
847817,Used Smartphone,3,46110,22908.94,27505.96,2016-08-23 10:50:00,2016-08-23 10:00:00,2016-08-26 10:00:00,46110.0,0
334283,Used Smartphone,2,43226,12231.41,17198.07,2016-11-14 11:32:00,2016-11-14 09:42:00,2016-11-19 09:42:00,43226.0,1
683321,Microwave Oven,1,35357,17947.61,20484.73,2016-09-25 09:22:00,2016-09-25 09:19:00,2016-09-26 09:19:00,35357.0,0
437778,Used Smartphone,2,28425,26262.8,39165.33,2016-02-17 12:05:00,2016-02-17 10:57:00,2016-02-23 10:57:00,28425.0,1
321627,Home Theater System,2,16120,56587.19,69603.76,2016-02-19 11:05:00,2016-02-19 09:19:00,2016-02-22 09:19:00,16120.0,0
210759,Home Theater System,1,5206,40296.87,57070.49,2016-09-01 10:41:00,2016-09-01 10:25:00,2016-09-04 10:25:00,5206.0,1
585822,Electric Guitar,3,26305,21974.29,25567.88,2016-11-06 12:35:00,2016-11-06 10:48:00,2016-11-08 10:48:00,26305.0,0
193630,Laptop,3,24100,52173.88,69037.82,2016-03-28 13:14:00,2016-03-28 10:28:00,2016-04-02 10:28:00,24100.0,0
659267,Refrigerator,1,39767,51191.6,66305.58,2016-04-14 10:28:00,2016-04-14 09:09:00,2016-04-17 09:09:00,39767.0,0
272597,Digital Camera,3,27995,43352.53,52921.32,2016-09-30 09:18:00,2016-09-30 09:17:00,2016-10-05 09:17:00,27995.0,1
311604,Office Chair,3,14004,7443.38,9557.0,2016-03-28 12:15:00,2016-03-28 09:18:00,2016-04-01 09:18:00,14004.0,0
538800,Tablet,1,36952,16437.0,21081.08,2016-05-08 10:47:00,2016-05-08 09:15:00,2016-05-09 09:15:00,36952.0,0
429174,Tablet,3,49842,8549.46,12496.09,2016-08-15 10:27:00,2016-08-15 09:45:00,2016-08-19 09:45:00,49842.0,1
883813,Laptop,1,9736,59419.06,86179.09,2016-12-25 10:51:00,2016-12-25 10:16:00,2016-12-31 10:16:00,9736.0,1
244321,Tablet,2,27037,23192.01,26975.16,2016-10-17 14:24:00,2016-10-17 11:33:00,2016-10-18 11:33:00,27037.0,0
682057,Refrigerator,2,9782,17694.79,23788.0,2016-05-04 09:29:00,2016-05-04 09:01:00,2016-05-06 09:01:00,9782.0,1
498049,Tablet,2,11021,31805.59,40532.4,2016-12-29 09:43:00,2016-12-29 09:30:00,2017-01-03 09:30:00,11021.0,1
162954,Air Conditioner,1,21067,23436.48,36747.17,2016-11-11 12:38:00,2016-11-11 10:46:00,2016-11-16 10:46:00,21067.0,1
180736,Digital Camera,1,31263,34914.51,42484.62,2016-06-21 11:56:00,2016-06-21 10:56:00,2016-06-22 10:56:00,31263.0,0
641160,Microwave Oven,1,48549,16853.11,21422.5,2016-10-22 12:41:00,2016-10-22 10:30:00,2016-10-26 10:30:00,48549.0,1
269735,Electric Guitar,3,42299,45787.72,72597.09,2016-06-14 11:31:00,2016-06-14 10:28:00,2016-06-19 10:28:00,42299.0,1
363948,Air Conditioner,2,38690,63497.23,87190.34,2016-02-03 12:09:00,2016-02-03 10:02:00,2016-02-07 10:02:00,38690.0,1
753974,Office Chair,1,13469,4027.3,5750.08,2016-08-15 11:09:00,2016-08-15 10:46:00,2016-08-19 10:46:00,13469.0,1
296828,Used Smartphone,3,20421,24537.85,33828.53,2016-02-29 13:13:00,2016-02-29 11:00:00,2016-03-03 11:00:00,20421.0,1
151147,Laptop,2,43457,61366.6,97320.65,2016-11-12 14:07:00,2016-11-12 11:34:00,2016-11-18 11:34:00,43457.0,1
678041,Refrigerator,3,29647,48761.2,65260.97,2016-09-05 14:21:00,2016-09-05 11:34:00,2016-09-09 11:34:00,29647.0,0
251519,Home Theater System,1,45742,35796.28,41133.25,2016-03-20 13:42:00,2016-03-20 11:05:00,2016-03-21 11:05:00,45742.0,0
370635,Power Tools,3,12417,18425.77,22584.58,2016-03-24 13:32:00,2016-03-24 11:20:00,2016-03-25 11:20:00,12417.0,0
434772,Refrigerator,2,23340,27313.04,30246.71,2016-08-24 12:41:00,2016-08-24 10:41:00,2016-08-25 10:41:00,23340.0,0
182136,Home Theater System,3,20171,19337.45,27242.75,2016-04-02 10:35:00,2016-04-02 10:11:00,2016-04-07 10:11:00,20171.0,1
201579,Used Smartphone,1,43665,21628.7,24797.71,2016-08-22 11:46:00,2016-08-22 09:27:00,2016-08-25 09:27:00,43665.0,0
921535,Laptop,2,25442,49123.47,59781.88,2016-10-26 12:05:00,2016-10-26 09:22:00,2016-10-28 09:22:00,25442.0,1
491863,Tablet,2,34688,24908.54,32410.88,2016-12-15 11:43:00,2016-12-15 09:09:00,2016-12-19 09:09:00,34688.0,0
117720,Power Tools,3,20510,7381.76,8938.29,2016-01-03 13:35:00,2016-01-03 11:21:00,2016-01-09 11:21:00,20510.0,1
317732,Air Conditioner,3,27807,35250.21,48129.41,2016-10-20 11:52:00,2016-10-20 11:03:00,2016-10-22 11:03:00,27807.0,1
762236,Scooter Helmet,1,37872,5957.23,7214.16,2016-06-22 14:16:00,2016-06-22 11:52:00,2016-06-28 11:52:00,37872.0,0
342306,Digital Camera,3,5789,69286.91,81246.02,2016-05-04 11:50:00,2016-05-04 09:01:00,2016-05-10 09:01:00,5789.0,0
860274,Office Chair,1,14290,14839.56,19999.68,2016-12-08 11:44:00,2016-12-08 09:32:00,2016-12-09 09:32:00,14290.0,0
640215,Power Tools,2,25019,12448.48,14231.48,2016-12-08 11:41:00,2016-12-08 09:42:00,2016-12-12 09:42:00,25019.0,0
384875,Microwave Oven,2,30816,7349.02,8613.41,2016-04-15 12:36:00,2016-04-15 09:51:00,2016-04-21 09:51:00,30816.0,0
472692,LED TV,2,25476,47394.77,70092.88,2016-07-09 11:55:00,2016-07-09 09:06:00,2016-07-12 09:06:00,25476.0,1
642028,Digital Camera,2,12108,27160.67,39120.27,2016-04-06 11:14:00,2016-04-06 09:17:00,2016-04-08 09:17:00,12108.0,1
232785,Electric Guitar,2,6335,32764.04,35522.64,2016-04-09 12:25:00,2016-04-09 10:49:00,2016-04-14 10:49:00,,0
290895,LED TV,2,27553,69223.96,105885.63,2016-07-12 13:43:00,2016-07-12 11:41:00,2016-07-16 11:41:00,27553.0,1
495574,Electric Guitar,3,45018,58182.1,75723.09,2016-02-18 13:28:00,2016-02-18 11:48:00,2016-02-20 11:48:00,45018.0,0
377152,Tablet,2,46148,31559.58,33649.34,2016-10-24 12:03:00,2016-10-24 09:44:00,2016-10-30 09:44:00,,0
171467,Digital Camera,2,35163,36642.88,49360.94,2016-01-26 11:09:00,2016-01-26 10:46:00,2016-01-27 10:46:00,35163.0,0
964637,Electric Guitar,3,42776,26013.03,33657.67,2016-12-28 14:01:00,2016-12-28 11:36:00,2017-01-02 11:36:00,42776.0,1
142295,Electric Guitar,2,32168,39676.25,47011.5,2016-07-26 12:40:00,2016-07-26 09:45:00,2016-07-31 09:45:00,32168.0,0
302182,Digital Camera,3,38222,35662.76,45536.64,2016-08-13 12:55:00,2016-08-13 10:04:00,2016-08-16 10:04:00,38222.0,0
665939,Washing Machine,1,9443,21332.01,33667.07,2016-12-04 13:18:00,2016-12-04 11:00:00,2016-12-05 11:00:00,9443.0,1
306800,Microwave Oven,1,22635,18055.79,28680.09,2016-08-12 13:03:00,2016-08-12 11:39:00,2016-08-16 11:39:00,22635.0,1
169343,Power Tools,2,35965,18465.59,23516.09,2016-05-01 10:27:00,2016-05-01 09:48:00,2016-05-05 09:48:00,35965.0,0
452738,Microwave Oven,3,30945,22750.0,32718.42,2016-04-27 11:34:00,2016-04-27 10:04:00,2016-04-29 10:04:00,30945.0,1
138185,Tablet,2,49996,34090.9,52106.81,2016-11-06 12:14:00,2016-11-06 11:40:00,2016-11-08 11:40:00,49996.0,1
992280,Laptop,1,33232,27081.02,31784.26,2016-09-01 13:33:00,2016-09-01 11:08:00,2016-09-04 11:08:00,33232.0,0
308219,Scooter Helmet,3,37912,7111.38,10745.31,2016-10-05 09:53:00,2016-10-05 09:46:00,2016-10-07 09:46:00,37912.0,1
374561,Electric Guitar,3,5408,32358.21,34552.23,2016-02-10 12:06:00,2016-02-10 10:33:00,2016-02-15 10:33:00,,0
384736,Scooter Helmet,2,15647,2173.0,2695.69,2016-04-29 11:54:00,2016-04-29 11:26:00,2016-05-03 11:26:00,15647.0,0
479246,Washing Machine,2,22552,49788.69,54264.01,2016-03-25 13:34:00,2016-03-25 11:04:00,2016-03-29 11:04:00,,0
347205,Home Theater System,1,25247,39698.66,44517.49,2016-01-03 13:59:00,2016-01-03 11:33:00,2016-01-04 11:33:00,25247.0,0
